nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
RN7SL581P	RN7SL581P	plum1	misc_RNA	False	0		0
RN7SL720P	RN7SL720P	plum1	misc_RNA	False	0		0
RN7SL78P	RN7SL78P	plum1	misc_RNA	False	0		0
RPL18AP16	RPL18AP16	plum1	processed_pseudogene	False	0		0
RPL21P23	RPL21P23	plum1	processed_pseudogene	False	0		0
RPL21P63	RPL21P63	plum1	processed_pseudogene	False	0		0
RPL21P67	RPL21P67	plum1	processed_pseudogene	False	0		0
RPL21P8	RPL21P8	plum1	processed_pseudogene	False	0		0
RPL23AP41	RPL23AP41	plum1	processed_pseudogene	False	0		0
RPL23AP52	RPL23AP52	plum1	processed_pseudogene	False	0		0
RPL26P27	RPL26P27	plum1	processed_pseudogene	False	0		0
RPL31P12	RPL31P12	plum1	processed_pseudogene	False	0		0
RPL7AP37	RPL7AP37	plum1	transcribed_processed_pseudogene	False	0		0
RPL7AP63	RPL7AP63	plum1	processed_pseudogene	False	0		0
RPS20P2	RPS20P2	plum1	processed_pseudogene	False	0		0
RPS23P6	RPS23P6	plum1	processed_pseudogene	False	0		0
RPS26P5	RPS26P5	plum1	processed_pseudogene	False	0		0
RPS27P8	RPS27P8	plum1	processed_pseudogene	False	0		0
RPSAP10	RPSAP10	plum1	processed_pseudogene	False	0		0
S100A12	S100A12	plum1	protein_coding	False	0		0
SEPHS1P2	SEPHS1P2	plum1	processed_pseudogene	False	0		0
SLC6A13	SLC6A13	plum1	protein_coding	False	0		0
SNRPN	SNRPN	plum1	protein_coding	False	0		0
SPATA20P1	SPATA20P1	plum1	processed_pseudogene	False	0		0
SUPT4H1P1	SUPT4H1P1	plum1	processed_pseudogene	False	0		0
TAF9BP1	TAF9BP1	plum1	processed_pseudogene	False	0		0
TAS2R8	TAS2R8	plum1	protein_coding	False	0		0
TMPRSS13	TMPRSS13	plum1	protein_coding	False	0		0
TUBAP12	TUBAP12	plum1	processed_pseudogene	False	0		0
UBL4B	UBL4B	plum1	protein_coding	False	0		0
VGLL1	VGLL1	plum1	protein_coding	False	0		0
ZNF511-PRAP1	ZNF511-PRAP1	plum1	protein_coding	False	0		0
