nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
ENSG00000257432	ENSG00000257432	midnightblue	processed_pseudogene	False	0		0
ENSG00000258968	ENSG00000258968	midnightblue	processed_pseudogene	False	0		0
ENSG00000259388	ENSG00000259388	midnightblue	processed_pseudogene	False	0		0
ENSG00000260782	ENSG00000260782	midnightblue	processed_pseudogene	False	0		0
ENSG00000264179	ENSG00000264179	midnightblue	processed_pseudogene	False	0		0
ENSG00000264435	ENSG00000264435	midnightblue	transcribed_processed_pseudogene	False	0		0
ENSG00000265136	ENSG00000265136	midnightblue	processed_pseudogene	False	0		0
ENSG00000266931	ENSG00000266931	midnightblue	unprocessed_pseudogene	False	0		0
ENSG00000267398	ENSG00000267398	midnightblue	processed_pseudogene	False	0		0
ENSG00000267656	ENSG00000267656	midnightblue	processed_pseudogene	False	0		0
ENSG00000269471	ENSG00000269471	midnightblue	processed_pseudogene	False	0		0
ENSG00000269981	ENSG00000269981	midnightblue	processed_pseudogene	False	0		0
ENSG00000273171	ENSG00000273171	midnightblue	protein_coding	False	0		0
ENSG00000274481	ENSG00000274481	midnightblue	processed_pseudogene	False	0		0
ENSG00000276929	ENSG00000276929	midnightblue	unprocessed_pseudogene	False	0		0
ENSG00000278791	ENSG00000278791	midnightblue	miRNA	False	0		0
ENSG00000279368	ENSG00000279368	midnightblue	TEC	False	0		0
ENSG00000279370	ENSG00000279370	midnightblue	TEC	False	0		0
ENSG00000279417	ENSG00000279417	midnightblue	TEC	False	0		0
ENSG00000279642	ENSG00000279642	midnightblue	TEC	False	0		0
ENSG00000279813	ENSG00000279813	midnightblue	TEC	False	0		0
ENSG00000279882	ENSG00000279882	midnightblue	TEC	False	0		0
ENSG00000280114	ENSG00000280114	midnightblue	unprocessed_pseudogene	False	0		0
ENSG00000283057	ENSG00000283057	midnightblue	processed_pseudogene	False	0		0
ENSG00000286224	ENSG00000286224	midnightblue	protein_coding	False	0		0
ENSG00000290184	ENSG00000290184	midnightblue	protein_coding	False	0		0
ENSG00000293562	ENSG00000293562	midnightblue	protein_coding	False	0		0
ESDP1	ESDP1	midnightblue	processed_pseudogene	False	0		0
FAM237B	FAM237B	midnightblue	protein_coding	False	0		0
FAM86KP	FAM86KP	midnightblue	unprocessed_pseudogene	False	0		0
FAM90A12	FAM90A12	midnightblue	protein_coding	False	0		0
FAM90A20	FAM90A20	midnightblue	protein_coding	False	0		0
FBXO40	FBXO40	midnightblue	protein_coding	False	0		0
FBXW12	FBXW12	midnightblue	protein_coding	False	0		0
FGR	FGR	midnightblue	protein_coding	False	0		0
FLG2	FLG2	midnightblue	protein_coding	False	0		0
FNDC9	FNDC9	midnightblue	protein_coding	False	0		0
FRMD1	FRMD1	midnightblue	protein_coding	False	0		0
GALP	GALP	midnightblue	protein_coding	False	0		0
GIMD1	GIMD1	midnightblue	protein_coding	False	0		0
GOLGA6L26	GOLGA6L26	midnightblue	protein_coding	False	0		0
GPA33	GPA33	midnightblue	protein_coding	False	0		0
GPR22	GPR22	midnightblue	protein_coding	False	0		0
GRAMD4P3	GRAMD4P3	midnightblue	processed_pseudogene	False	0		0
HBM	HBM	midnightblue	protein_coding	False	0		0
HBZP1	HBZP1	midnightblue	unprocessed_pseudogene	False	0		0
HCLS1	HCLS1	midnightblue	protein_coding	False	0		0
HDC	HDC	midnightblue	protein_coding	False	0		0
HMGA1P2	HMGA1P2	midnightblue	processed_pseudogene	False	0		0
HMGB3P9	HMGB3P9	midnightblue	processed_pseudogene	False	0		0
HNRNPFP1	HNRNPFP1	midnightblue	processed_pseudogene	False	0		0
HSPA8P13	HSPA8P13	midnightblue	unprocessed_pseudogene	False	0		0
HSPA8P14	HSPA8P14	midnightblue	processed_pseudogene	False	0		0
HSPE1P21	HSPE1P21	midnightblue	processed_pseudogene	False	0		0
IFIT6P	IFIT6P	midnightblue	unprocessed_pseudogene	False	0		0
IL36RN	IL36RN	midnightblue	protein_coding	False	0		0
IMMTP1	IMMTP1	midnightblue	processed_pseudogene	False	0		0
IMPDH1P2	IMPDH1P2	midnightblue	processed_pseudogene	False	0		0
KNOP1P4	KNOP1P4	midnightblue	processed_pseudogene	False	0		0
KRT18P43	KRT18P43	midnightblue	processed_pseudogene	False	0		0
LPA	LPA	midnightblue	protein_coding	False	0		0
LRCOL1	LRCOL1	midnightblue	protein_coding	False	0		0
LRRC25	LRRC25	midnightblue	protein_coding	False	0		0
MAS1	MAS1	midnightblue	protein_coding	False	0		0
MFSD12-AS1	MFSD12-AS1	midnightblue	lncRNA	True	0		2
MPO	MPO	midnightblue	protein_coding	False	0		0
MRPL48P1	MRPL48P1	midnightblue	processed_pseudogene	False	0		0
MTA3P1	MTA3P1	midnightblue	processed_pseudogene	False	0		0
MTND5P12	MTND5P12	midnightblue	processed_pseudogene	False	0		0
MYO5BP1	MYO5BP1	midnightblue	processed_pseudogene	False	0		0
NAIPP1	NAIPP1	midnightblue	transcribed_unprocessed_pseudogene	False	0		0
NEFL	NEFL	midnightblue	protein_coding	False	0		0
NLRP4	NLRP4	midnightblue	protein_coding	False	0		0
NPIPB10P	NPIPB10P	midnightblue	unprocessed_pseudogene	False	0		0
NXPE2	NXPE2	midnightblue	protein_coding	False	0		0
OBI1-AS1	OBI1-AS1	midnightblue	lncRNA	True	0		2
OR13C6P	OR13C6P	midnightblue	unprocessed_pseudogene	False	0		0
OR4N1P	OR4N1P	midnightblue	unprocessed_pseudogene	False	0		0
OR7H1P	OR7H1P	midnightblue	unprocessed_pseudogene	False	0		0
OTOS	OTOS	midnightblue	protein_coding	False	0		0
PCBP2P4	PCBP2P4	midnightblue	processed_pseudogene	False	0		0
PCDH15	PCDH15	midnightblue	protein_coding	False	0		0
PDZRN4	PDZRN4	midnightblue	protein_coding	False	0		0
PGAM1P4	PGAM1P4	midnightblue	processed_pseudogene	False	0		0
PLN	PLN	midnightblue	protein_coding	False	0		0
PNPLA5	PNPLA5	midnightblue	protein_coding	False	0		0
POMC	POMC	midnightblue	protein_coding	False	0		0
PPIAP15	PPIAP15	midnightblue	processed_pseudogene	False	0		0
PRDM9	PRDM9	midnightblue	protein_coding	False	0		0
PSAPL1	PSAPL1	midnightblue	protein_coding	False	0		0
RAB19	RAB19	midnightblue	protein_coding	False	0		0
RAD17P1	RAD17P1	midnightblue	processed_pseudogene	False	0		0
RBM11	RBM11	midnightblue	protein_coding	False	0		0
REG1B	REG1B	midnightblue	protein_coding	False	0		0
REXO1L6P	REXO1L6P	midnightblue	transcribed_processed_pseudogene	False	0		0
RGS1	RGS1	midnightblue	protein_coding	False	0		0
RHEX	RHEX	midnightblue	protein_coding	False	0		0
RN7SKP106	RN7SKP106	midnightblue	misc_RNA	False	0		0
RN7SKP170	RN7SKP170	midnightblue	misc_RNA	False	0		0
RN7SKP272	RN7SKP272	midnightblue	misc_RNA	False	0		0
RN7SL269P	RN7SL269P	midnightblue	misc_RNA	False	0		0
RN7SL307P	RN7SL307P	midnightblue	misc_RNA	False	0		0
RN7SL449P	RN7SL449P	midnightblue	misc_RNA	False	0		0
RNU1-1	RNU1-1	midnightblue	snRNA	False	0		0
RNU1-2	RNU1-2	midnightblue	snRNA	False	0		0
RNU1-27P	RNU1-27P	midnightblue	snRNA	False	0		0
RNU1-3	RNU1-3	midnightblue	snRNA	False	0		0
RNU1-4	RNU1-4	midnightblue	snRNA	False	0		0
RNVU1-18	RNVU1-18	midnightblue	snRNA	False	0		0
RNVU1-29	RNVU1-29	midnightblue	snRNA	False	0		0
RPL13AP9	RPL13AP9	midnightblue	processed_pseudogene	False	0		0
RPL21P49	RPL21P49	midnightblue	processed_pseudogene	False	0		0
RPL21P56	RPL21P56	midnightblue	processed_pseudogene	False	0		0
RPL23AP38	RPL23AP38	midnightblue	processed_pseudogene	False	0		0
RPL30P2	RPL30P2	midnightblue	processed_pseudogene	False	0		0
RPL35AP	RPL35AP	midnightblue	processed_pseudogene	False	0		0
RPL5P25	RPL5P25	midnightblue	processed_pseudogene	False	0		0
RPL7L1P16	RPL7L1P16	midnightblue	unprocessed_pseudogene	False	0		0
RPL9P5	RPL9P5	midnightblue	processed_pseudogene	False	0		0
RPS26P22	RPS26P22	midnightblue	processed_pseudogene	False	0		0
RPS3AP13	RPS3AP13	midnightblue	processed_pseudogene	False	0		0
SAR1AP2	SAR1AP2	midnightblue	processed_pseudogene	False	0		0
SDHDP6	SDHDP6	midnightblue	processed_pseudogene	False	0		0
SERPINA2	SERPINA2	midnightblue	protein_coding	False	0		0
SIGLEC11	SIGLEC11	midnightblue	protein_coding	False	0		0
SIGLEC14	SIGLEC14	midnightblue	protein_coding	False	0		0
SLC36A3	SLC36A3	midnightblue	protein_coding	False	0		0
SLC6A17	SLC6A17	midnightblue	protein_coding	False	0		0
SLC7A4	SLC7A4	midnightblue	protein_coding	False	0		0
SMARCE1P6	SMARCE1P6	midnightblue	processed_pseudogene	False	0		0
SNRPCP1	SNRPCP1	midnightblue	processed_pseudogene	False	0		0
SNX19P4	SNX19P4	midnightblue	unprocessed_pseudogene	False	0		0
SOX14	SOX14	midnightblue	protein_coding	False	0		0
TAS2R40	TAS2R40	midnightblue	protein_coding	False	0		0
TBC1D3C	TBC1D3C	midnightblue	protein_coding	False	0		0
TBX21	TBX21	midnightblue	protein_coding	False	0		0
TGIF1P1	TGIF1P1	midnightblue	processed_pseudogene	False	0		0
TLR9	TLR9	midnightblue	protein_coding	False	0		0
TOX3	TOX3	midnightblue	protein_coding	False	0		0
TPSAB1	TPSAB1	midnightblue	protein_coding	False	0		0
TRAF6P1	TRAF6P1	midnightblue	processed_pseudogene	False	0		0
TRIM26BP	TRIM26BP	midnightblue	unprocessed_pseudogene	False	0		0
TRIM60P14	TRIM60P14	midnightblue	processed_pseudogene	False	0		0
TRPM1	TRPM1	midnightblue	protein_coding	False	0		0
UBBP5	UBBP5	midnightblue	processed_pseudogene	False	0		0
UBTFL6	UBTFL6	midnightblue	unprocessed_pseudogene	False	0		0
UNC45B	UNC45B	midnightblue	protein_coding	False	0		0
USP32P2	USP32P2	midnightblue	transcribed_unprocessed_pseudogene	False	0		0
UTF1	UTF1	midnightblue	protein_coding	False	0		0
VDAC1P11	VDAC1P11	midnightblue	processed_pseudogene	False	0		0
VENTX	VENTX	midnightblue	protein_coding	False	0		0
VN1R84P	VN1R84P	midnightblue	unprocessed_pseudogene	False	0		0
VN1R87P	VN1R87P	midnightblue	unprocessed_pseudogene	False	0		0
VPS35P1	VPS35P1	midnightblue	unprocessed_pseudogene	False	0		0
YPEL5P2	YPEL5P2	midnightblue	processed_pseudogene	False	0		0
YWHAQP5	YWHAQP5	midnightblue	processed_pseudogene	False	0		0
ZNF648	ZNF648	midnightblue	protein_coding	False	0		0
