nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
SLC10A1	SLC10A1	white	protein_coding	False	0		0
SLC25A47	SLC25A47	white	protein_coding	False	0		0
SLC2A2	SLC2A2	white	protein_coding	False	0		0
SLCO1B3-SLCO1B7	SLCO1B3-SLCO1B7	white	protein_coding	False	0		0
SMG6-IT1	SMG6-IT1	white	TEC	False	0		0
SPACA5	SPACA5	white	protein_coding	False	0		0
SRPK2P	SRPK2P	white	processed_pseudogene	False	0		0
SVOPL	SVOPL	white	protein_coding	False	0		0
TAF11L12	TAF11L12	white	protein_coding	False	0		0
TGM3	TGM3	white	protein_coding	False	0		0
THUMPD3P1	THUMPD3P1	white	unprocessed_pseudogene	False	0		0
TMPOP1	TMPOP1	white	processed_pseudogene	False	0		0
TMPRSS3	TMPRSS3	white	protein_coding	False	0		0
TRBC1	TRBC1	white	TR_C_gene	False	0		0
TRBC2	TRBC2	white	TR_C_gene	False	0		0
TRBV20-1	TRBV20-1	white	TR_V_gene	False	0		0
TREM1	TREM1	white	protein_coding	False	0		0
TRPV5	TRPV5	white	protein_coding	False	0		0
TTLL6	TTLL6	white	protein_coding	False	0		0
UBE2U	UBE2U	white	protein_coding	False	0		0
UBE2V2P2	UBE2V2P2	white	processed_pseudogene	False	0		0
UQCRBP2	UQCRBP2	white	processed_pseudogene	False	0		0
WFDC1	WFDC1	white	protein_coding	False	0		0
WFDC6	WFDC6	white	protein_coding	False	0		0
ZFP91P1	ZFP91P1	white	processed_pseudogene	False	0		0
ZNF722	ZNF722	white	protein_coding	False	0		0
ZP4	ZP4	white	protein_coding	False	0		0
ZSWIM2	ZSWIM2	white	protein_coding	False	0		0
