nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
ENSG00000279098	ENSG00000279098	paleturquoise	TEC	False	0		0
ENSG00000279507	ENSG00000279507	paleturquoise	TEC	False	0		0
ENSG00000279785	ENSG00000279785	paleturquoise	TEC	False	0		0
ENSG00000279875	ENSG00000279875	paleturquoise	TEC	False	0		0
ENSG00000279933	ENSG00000279933	paleturquoise	TEC	False	0		0
ENSG00000279957	ENSG00000279957	paleturquoise	TEC	False	0		0
ENSG00000280183	ENSG00000280183	paleturquoise	TEC	False	0		0
ENSG00000282855	ENSG00000282855	paleturquoise	processed_pseudogene	False	0		0
ENSG00000283541	ENSG00000283541	paleturquoise	unprocessed_pseudogene	False	0		0
ENSG00000286151	ENSG00000286151	paleturquoise	unprocessed_pseudogene	False	0		0
ENSG00000288626	ENSG00000288626	paleturquoise	protein_coding	False	0		0
FEZF1	FEZF1	paleturquoise	protein_coding	False	0		0
FOLR2	FOLR2	paleturquoise	protein_coding	False	0		0
FXYD4	FXYD4	paleturquoise	protein_coding	False	0		0
GCGR	GCGR	paleturquoise	protein_coding	False	0		0
GCKR	GCKR	paleturquoise	protein_coding	False	0		0
GPR6	GPR6	paleturquoise	protein_coding	False	0		0
GREM2	GREM2	paleturquoise	protein_coding	False	0		0
H3C14	H3C14	paleturquoise	protein_coding	False	0		0
HES5	HES5	paleturquoise	protein_coding	False	0		0
HSD17B1P1	HSD17B1P1	paleturquoise	unprocessed_pseudogene	False	0		0
IGLVI-38	IGLVI-38	paleturquoise	IG_V_pseudogene	False	0		0
ILDR1	ILDR1	paleturquoise	protein_coding	False	0		0
KLK8	KLK8	paleturquoise	protein_coding	False	0		0
KLRK1	KLRK1	paleturquoise	protein_coding	False	0		0
KRT38	KRT38	paleturquoise	protein_coding	False	0		0
KRT8P30	KRT8P30	paleturquoise	processed_pseudogene	False	0		0
LIX1	LIX1	paleturquoise	protein_coding	False	0		0
LMX1A	LMX1A	paleturquoise	protein_coding	False	0		0
LRRC31	LRRC31	paleturquoise	protein_coding	False	0		0
LRRC37A9P	LRRC37A9P	paleturquoise	processed_pseudogene	False	0		0
LTO1P1	LTO1P1	paleturquoise	processed_pseudogene	False	0		0
MAGEL2	MAGEL2	paleturquoise	protein_coding	False	0		0
MIA	MIA	paleturquoise	protein_coding	False	0		0
MIR4516	MIR4516	paleturquoise	miRNA	False	0		0
MOBP	MOBP	paleturquoise	protein_coding	False	0		0
MOGAT3	MOGAT3	paleturquoise	protein_coding	False	0		0
MRGPRG	MRGPRG	paleturquoise	protein_coding	False	0		0
NLRP9	NLRP9	paleturquoise	protein_coding	False	0		0
NUDT9P1	NUDT9P1	paleturquoise	processed_pseudogene	False	0		0
OR2W6P	OR2W6P	paleturquoise	unprocessed_pseudogene	False	0		0
PHOX2B	PHOX2B	paleturquoise	protein_coding	False	0		0
PLK5	PLK5	paleturquoise	protein_coding	False	0		0
PMS2P8	PMS2P8	paleturquoise	unprocessed_pseudogene	False	0		0
POM121L2	POM121L2	paleturquoise	protein_coding	False	0		0
PRR23D2	PRR23D2	paleturquoise	protein_coding	False	0		0
RIIAD1	RIIAD1	paleturquoise	protein_coding	False	0		0
RN7SL196P	RN7SL196P	paleturquoise	misc_RNA	False	0		0
RN7SL286P	RN7SL286P	paleturquoise	misc_RNA	False	0		0
RN7SL364P	RN7SL364P	paleturquoise	misc_RNA	False	0		0
RN7SL393P	RN7SL393P	paleturquoise	misc_RNA	False	0		0
RN7SL395P	RN7SL395P	paleturquoise	misc_RNA	False	0		0
RN7SL539P	RN7SL539P	paleturquoise	misc_RNA	False	0		0
RN7SL657P	RN7SL657P	paleturquoise	misc_RNA	False	0		0
RN7SL796P	RN7SL796P	paleturquoise	misc_RNA	False	0		0
RNF225	RNF225	paleturquoise	protein_coding	False	0		0
RPL21P5	RPL21P5	paleturquoise	processed_pseudogene	False	0		0
RPL30P11	RPL30P11	paleturquoise	transcribed_processed_pseudogene	False	0		0
RPL36AP24	RPL36AP24	paleturquoise	processed_pseudogene	False	0		0
RPL7AP3	RPL7AP3	paleturquoise	processed_pseudogene	False	0		0
RPS15AP14	RPS15AP14	paleturquoise	processed_pseudogene	False	0		0
RPS15AP6	RPS15AP6	paleturquoise	processed_pseudogene	False	0		0
RPS3AP41	RPS3AP41	paleturquoise	processed_pseudogene	False	0		0
RPS3AP53	RPS3AP53	paleturquoise	processed_pseudogene	False	0		0
S100B	S100B	paleturquoise	protein_coding	False	0		0
SFRP4	SFRP4	paleturquoise	protein_coding	False	0		0
SIMC1P1	SIMC1P1	paleturquoise	transcribed_unprocessed_pseudogene	False	0		0
SKAP1	SKAP1	paleturquoise	protein_coding	False	0		0
SLC32A1	SLC32A1	paleturquoise	protein_coding	False	0		0
SNAP23P1	SNAP23P1	paleturquoise	processed_pseudogene	False	0		0
SNORA74A	SNORA74A	paleturquoise	snoRNA	False	0		0
SRD5A2	SRD5A2	paleturquoise	protein_coding	False	0		0
SRSF3P5	SRSF3P5	paleturquoise	processed_pseudogene	False	0		0
STPG2	STPG2	paleturquoise	protein_coding	False	0		0
SUMO2P13	SUMO2P13	paleturquoise	processed_pseudogene	False	0		0
TMEM196	TMEM196	paleturquoise	protein_coding	False	0		0
TRIM54	TRIM54	paleturquoise	protein_coding	False	0		0
TRPM5	TRPM5	paleturquoise	protein_coding	False	0		0
TSPYL6	TSPYL6	paleturquoise	protein_coding	False	0		0
VN1R34P	VN1R34P	paleturquoise	unitary_pseudogene	False	0		0
